City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
358,safonovo,55.15,33.2167,0.62,96,99,6.08,RU,1708157044
359,mayna,54.1135,47.6231,-15.45,83,100,4.44,RU,1708157045
360,portland,45.5234,-122.6762,6.38,62,75,9.77,US,1708156746
361,ratnagiri,16.9833,73.3,31.02,35,3,5.5,IN,1708157046
362,boende,-0.2167,20.8667,28.11,69,92,1.08,CD,1708157047
363,kalmunai,7.4167,81.8167,28.49,71,97,5.84,LK,1708156674
364,faaa,-17.55,-149.6,27.98,74,75,6.17,PF,1708157048
365,plouzane,48.3833,-4.6167,11.1,93,100,6.69,FR,1708157048
366,morehead city,34.7229,-76.726,14.45,84,0,6.69,US,1708157049
367,porbandar,21.6422,69.6093,33.99,18,8,5.14,IN,1708157049
368,zouerate,22.7187,-12.4521,19.16,43,0,3.91,MR,1708157050
369,kandahar,31.0,65.75,20.9,23,3,4.93,AF,1708157051
370,richards bay,-28.783,32.0377,24.29,85,100,4.48,ZA,1708156712
371,kuloy,61.0305,42.4925,-12.17,91,100,6.1,RU,1708157052
372,marquette,46.5333,-87.6335,-11.85,83,63,3.12,US,1708157052
373,as sulayyil,20.4607,45.5779,30.14,21,41,5.68,SA,1708157053
374,tofol,5.3248,163.0078,28.17,75,9,7.8,FM,1708156676
375,neelankarai,12.9455,80.2575,32.03,51,20,5.14,IN,1708157054
376,nazarovo,56.0064,90.3914,-24.65,88,100,5.15,RU,1708157055
377,regina,50.4501,-104.6178,-11.01,67,20,8.75,CA,1708156717
378,taoudenni,22.6783,-3.9836,22.87,11,0,2.34,ML,1708156542
379,huangshan,29.7114,118.3125,19.0,69,59,1.66,CN,1708157057
380,barcelona,41.3888,2.159,14.19,76,0,5.66,ES,1708156876
381,cockburn town,21.4612,-71.1419,25.02,77,47,6.36,TC,1708156965
382,santa ana,33.7456,-117.8678,13.92,89,0,0.0,US,1708156818
383,boma,7.0805,-2.1697,25.87,76,71,1.17,GH,1708157059
384,ranot,7.7777,100.3213,28.64,66,100,7.09,TH,1708157059
385,waddan,29.1614,16.139,15.3,34,78,4.65,LY,1708157060
386,vilyuysk,63.7553,121.6247,-32.78,92,95,3.13,RU,1708157060
387,kralendijk,12.15,-68.2667,26.33,85,10,11.82,BQ,1708157061
388,puerto aysen,-45.4,-72.7,10.0,98,88,2.45,CL,1708157062
389,tengrela,10.4869,-6.4097,24.46,15,10,1.73,CI,1708157062
390,rongelap,11.1635,166.8941,26.24,83,74,10.87,MH,1708157063
391,port macquarie,-31.4333,152.9167,26.05,72,6,4.63,AU,1708156643
392,sawakin,19.1059,37.3321,23.64,48,0,6.67,SD,1708157064
393,thinadhoo,0.5333,72.9333,26.47,85,100,3.02,MV,1708156455
394,swift current,50.2834,-107.8014,-8.55,48,0,10.8,CA,1708156887
395,sydney mines,46.2367,-60.2177,-2.0,81,75,5.14,CA,1708157066
396,washington court house,39.5364,-83.4391,-2.8,86,100,6.69,US,1708157067
397,malmberget,67.1753,20.6549,-6.69,93,20,4.12,SE,1708157067
398,carandai,-20.9536,-43.8064,15.23,92,0,0.54,BR,1708157068
399,kupang,-10.1667,123.5833,31.32,84,40,5.14,ID,1708157069
400,zagora,30.3484,-5.8365,14.98,38,1,2.26,MA,1708157069
401,akrehamn,59.2667,5.1833,4.14,75,0,6.69,NO,1708157070
402,manokwari,-0.8667,134.0833,28.22,79,99,6.75,ID,1708157070
403,samfya,-11.3649,29.5565,24.63,70,99,2.48,ZM,1708157071
404,san jose de jachal,-30.2406,-68.7469,25.06,49,5,0.17,AR,1708157071
405,fisterra,42.9049,-9.2629,10.01,84,93,4.34,ES,1708156521
406,shakawe,-18.3667,21.85,27.3,51,60,5.29,BW,1708157073
407,vila velha,-20.3297,-40.2925,23.97,94,75,1.34,BR,1708156945
408,humaita,-7.5061,-63.0208,24.24,98,100,0.83,BR,1708157074
409,san luis de la loma,17.2706,-100.8939,24.25,83,100,2.93,MX,1708157074
410,margate,51.3813,1.3862,9.83,79,15,1.34,GB,1708157075
411,jaleshwar,26.6471,85.8008,26.88,20,0,5.0,NP,1708157076
412,whakatane,-37.9585,176.9854,20.43,89,100,1.75,NZ,1708157076
413,ubari,26.5921,12.7805,15.84,26,100,7.41,LY,1708157077
414,maceio,-9.6658,-35.7353,24.69,100,20,1.03,BR,1708156828
415,tevriz,57.509,72.4042,-16.19,85,74,3.69,RU,1708157078
416,nica,43.7031,7.2661,15.81,64,0,4.63,FR,1708157078
417,shuangjiang,26.1547,109.7138,14.37,90,100,3.39,CN,1708157079
418,lagoa,39.05,-27.9833,16.44,85,100,8.82,PT,1708157080
419,isiro,2.7739,27.616,21.94,89,100,0.08,CD,1708157080
420,suphan buri,14.4742,100.1222,35.65,34,100,4.36,TH,1708157081
421,boa vista,2.8197,-60.6733,25.99,65,0,4.12,BR,1708156883
422,oltu,40.5498,42.0013,5.25,74,96,1.25,TR,1708157082
423,sierra grande,-41.606,-65.3557,24.24,26,33,10.26,AR,1708157082
424,keflavik,64.0049,-22.5624,4.95,81,75,9.26,IS,1708157083
425,mantenopolis,-18.8625,-41.1228,21.09,96,98,1.04,BR,1708157084
426,thayetmyo,19.3167,95.1833,36.0,11,6,6.19,MM,1708157084
427,bingol,38.8847,40.4939,6.29,81,75,1.03,TR,1708157085
428,ar ruseris,11.8659,34.3869,29.18,13,6,5.09,SD,1708157085
429,yarmouth,41.7057,-70.2286,1.09,62,100,2.68,US,1708156501
430,zaio,34.9428,-2.7329,13.99,78,0,1.73,MA,1708157086
431,luderitz,-26.6481,15.1594,20.8,55,0,5.74,NA,1708157087
432,sona,45.4388,10.8255,13.86,93,100,1.54,IT,1708157087
433,eastham,41.8301,-69.9739,1.08,61,100,0.89,US,1708157088
434,las tablas,7.7667,-80.2833,26.21,99,93,4.33,PA,1708157089
435,nova vicosa,-17.8919,-39.3719,22.99,92,100,4.05,BR,1708156964
436,willich,51.2667,6.55,10.64,91,0,2.57,DE,1708157090
437,ust'-kulom,61.6864,53.6902,-16.0,93,85,3.09,RU,1708157091
438,enshi,30.3,109.4833,18.31,63,55,2.48,CN,1708157091
439,tegueste,28.5167,-16.3167,18.68,75,20,3.6,ES,1708157092
440,westport,41.1415,-73.3579,-0.66,84,100,1.54,US,1708157093
441,khandyga,62.6667,135.6,-33.97,92,31,1.92,RU,1708157093
442,howard springs,-12.497,131.047,32.77,80,6,4.39,AU,1708157094
443,machico,32.7,-16.7667,18.35,73,40,5.66,PT,1708157094
444,homer,59.6425,-151.5483,5.94,33,0,5.14,US,1708156708
445,wainwright,52.839,-110.8572,-8.17,72,6,5.2,CA,1708157095
446,coahuayana de hidalgo,18.7,-103.6583,20.1,88,100,0.19,MX,1708156648
447,siem reap,13.5,104.0,37.06,28,11,4.23,KH,1708157097
448,kirkland lake,48.1446,-80.0377,-17.84,78,100,2.57,CA,1708157097
449,singkil,-7.9855,111.4161,30.82,68,79,1.9,ID,1708157098
450,san julian,21.0167,-102.1667,8.84,85,100,3.51,MX,1708157098
451,anshun,26.25,105.9333,24.04,26,0,11.09,CN,1708157099
452,cooma,-36.2333,149.1333,22.69,66,47,3.48,AU,1708157099
453,reggane,26.7158,0.1714,20.69,22,0,5.0,DZ,1708157100
454,prince rupert,54.3161,-130.3201,11.05,24,100,7.2,CA,1708156882
455,landeck,47.1301,10.5636,8.33,99,100,1.01,AT,1708157101
456,lazaro cardenas,17.9583,-102.2,21.46,92,100,1.08,MX,1708157102
457,orerokpe,5.6351,5.8896,30.53,64,91,1.06,NG,1708157102
458,midvagur,62.0511,-7.1939,3.46,87,100,7.72,FO,1708156546
459,sumbe,-11.2061,13.8437,28.44,78,100,1.24,AO,1708157104
460,tudor vladimirescu,45.5667,27.65,5.65,64,10,2.12,RO,1708157104
461,mount airy,36.4993,-80.6073,8.89,66,100,3.13,US,1708157105
462,morciano di romagna,43.9141,12.6506,11.07,84,40,0.51,IT,1708157105
463,peniche,39.3558,-9.3811,13.09,95,100,2.34,PT,1708157107
464,toktogul,41.8708,72.9402,0.57,62,100,0.21,KG,1708157108
465,mizdah,31.4451,12.9801,15.3,26,100,1.88,LY,1708157109
466,wuzhou,23.4833,111.3167,24.89,59,100,2.98,CN,1708157110
467,agat village,13.3886,144.6585,28.52,79,20,5.66,GU,1708157110
468,puerto baquerizo moreno,-0.9,-89.6,26.43,85,52,4.09,EC,1708157111
469,mbandaka,0.0487,18.2603,28.83,62,100,2.43,CD,1708157111
470,carnarvon,-24.8667,113.6333,34.63,42,0,8.43,AU,1708156814
471,qusmuryn,52.4503,64.6311,-19.31,85,85,0.66,KZ,1708157113
472,cacheu,12.2706,-16.1658,21.05,82,84,1.13,GW,1708157113
473,meulaboh,4.1363,96.1285,29.95,67,100,2.88,ID,1708157114
474,nuuk,64.1835,-51.7216,-4.66,80,75,5.66,GL,1708157115
475,manacapuru,-3.2997,-60.6206,25.79,89,100,1.56,BR,1708156946
476,la ronge,55.1001,-105.2842,-3.86,54,75,4.12,CA,1708157117
477,menongue,-14.6585,17.691,24.09,59,92,1.84,AO,1708157117
478,ataq,14.5377,46.8319,28.21,17,59,2.36,YE,1708157118
479,keyser,39.4409,-78.9739,0.02,97,100,0.97,US,1708157119
480,pariaman,-0.619,100.12,33.03,71,94,2.57,ID,1708157120
481,labuan,5.2767,115.2417,31.2,62,20,3.09,MY,1708157121
482,panama city beach,30.1766,-85.8055,16.16,93,40,2.24,US,1708157121
483,fort st. john,56.2499,-120.8529,-2.06,37,0,5.66,CA,1708157122
484,bolkow,50.922,16.1011,9.7,82,100,3.82,PL,1708157122
485,mar del plata,-38.0023,-57.5575,21.16,93,0,3.6,AR,1708156445
486,gazojak,41.1875,61.4036,-0.62,30,100,12.17,TM,1708157124
487,tralee,52.2704,-9.7026,11.19,97,100,3.83,IE,1708157124
488,martapura,-3.4167,114.85,34.05,55,20,3.6,ID,1708157125
489,rio grande,-32.035,-52.0986,21.64,82,70,6.47,BR,1708156945
490,kudahuvadhoo,2.6708,72.8944,27.69,79,65,7.04,MV,1708157126
491,borovskoy,53.8,64.15,-18.01,80,73,1.74,KZ,1708157127
492,el bauga,18.262,33.9081,21.59,18,3,7.14,SD,1708157127
493,sabang,5.8933,95.3214,28.26,78,100,9.62,ID,1708157128
494,dakhla,23.6848,-15.958,17.01,82,0,11.83,EH,1708156541
495,savanna-la-mar,18.219,-78.1332,23.97,88,1,1.33,JM,1708156949
496,santarem,-2.4431,-54.7083,28.07,83,75,5.14,BR,1708157016
497,tambacounda,13.7539,-13.7586,24.03,33,0,3.09,SN,1708157130
498,kohlu,29.8962,69.252,20.6,14,0,3.23,PK,1708157131
499,karema,-6.8205,30.4389,23.93,82,92,1.61,TZ,1708156725
500,samitah,16.596,42.9444,29.43,55,69,2.23,SA,1708157132
501,tayshet,55.9342,98.0044,-22.2,83,100,4.79,RU,1708156914
502,xinyuan,37.3,99.0,4.06,15,2,11.61,CN,1708157133
503,monywa,22.1167,95.1333,31.27,23,0,0.68,MM,1708157134
504,san antonio de pale,-1.4014,5.6325,28.77,75,92,3.51,GQ,1708157134
505,bandarbeyla,9.4942,50.8122,27.33,59,90,5.35,SO,1708157135
506,hilo,19.7297,-155.09,19.03,98,100,6.17,US,1708157084
507,santa cruz,-17.8,-63.1667,24.7,94,96,3.6,BO,1708157136
508,remire-montjoly,4.9167,-52.2667,27.02,78,40,3.09,GF,1708157137
509,fort mcmurray,56.7268,-111.381,-2.23,43,0,4.12,CA,1708157138
510,aberdeen,57.1437,-2.0981,5.27,100,100,2.06,GB,1708156882
511,atar,20.5169,-13.0499,24.21,14,91,4.02,MR,1708157139
512,taltal,-25.4,-70.4833,19.28,87,14,0.92,CL,1708156600
513,talakan,50.3167,130.3667,-4.37,84,100,5.1,RU,1708157140
514,pacific grove,36.6177,-121.9166,12.03,83,0,0.45,US,1708157140
515,alo,7.4178,6.7371,29.59,37,100,1.33,NG,1708157141
516,chamical,-30.36,-66.314,22.12,53,0,2.68,AR,1708156714
517,akureyri,65.6835,-18.0878,-14.04,85,0,2.06,IS,1708156672
518,sarangani,5.4033,125.4636,27.57,77,10,10.41,PH,1708157143
519,yaren,-0.5472,166.916,28.88,79,83,5.87,NR,1708157143
520,umba,66.6871,34.3429,-8.08,94,100,7.78,RU,1708157144
521,willowmore,-33.2926,23.4895,16.31,41,0,4.2,ZA,1708157144
522,poronaysk,49.2167,143.1167,-16.1,96,100,1.29,RU,1708157145
523,saint-philippe,-21.3585,55.7679,29.77,84,98,6.21,RE,1708157145
524,huy-neinstedt,51.9667,10.9167,9.4,83,99,6.32,DE,1708157146
525,selfoss,63.9331,-20.9971,3.36,89,100,8.56,IS,1708157147
526,ostersund,63.1792,14.6357,-3.55,86,0,5.66,SE,1708157147
527,shawano,44.7822,-88.609,-12.01,56,0,3.09,US,1708157148
528,chambas,22.1928,-78.9136,20.82,97,27,1.45,CU,1708157148
529,ghadamis,30.1337,9.5007,17.83,20,100,4.03,LY,1708157156
530,bathsheba,13.2167,-59.5167,26.34,73,40,8.75,BB,1708157157
531,medicine hat,50.0501,-110.6683,-9.32,61,0,7.2,CA,1708157157
532,north bend,43.4065,-124.2243,10.95,87,100,2.06,US,1708156959
533,vadso,70.0744,29.7487,-2.91,93,75,3.6,NO,1708157158
534,marsh harbour,26.5412,-77.0636,22.41,81,100,6.43,BS,1708157119
535,conde,-7.2597,-34.9075,23.7,100,40,1.54,BR,1708157159
536,sao joao da barra,-21.6403,-41.0511,22.93,91,1,2.95,BR,1708157160
537,island harbour,50.724,-1.2758,11.75,95,100,2.68,GB,1708157161
538,velikiy ustyug,60.7644,46.3106,-14.78,91,99,4.47,RU,1708157161
539,plesetsk,62.708,40.2916,-10.73,93,100,6.99,RU,1708157162
540,lionel town,17.8101,-77.2406,24.94,85,19,3.31,JM,1708157162
541,sidrolandia,-20.9319,-54.9614,22.27,77,17,2.13,BR,1708157031
542,zeya,53.75,127.2667,-13.06,93,97,1.36,RU,1708156578
543,kurchatov,51.6601,35.6521,-0.33,68,21,3.15,RU,1708157164
544,kabare,-2.4683,28.8242,23.31,74,84,0.77,CD,1708157165
545,kamina,-8.7386,24.9906,25.89,68,98,0.57,CD,1708157165
546,kyaikkami,16.08,97.5675,29.28,57,100,4.39,MM,1708157166
547,beau vallon,-20.4189,57.6953,31.78,70,75,7.2,MU,1708157166
548,krumovgrad,41.4667,25.65,8.91,79,33,2.92,BG,1708157167
549,ola,59.5833,151.2833,-26.59,90,37,1.81,RU,1708157167
550,deqen,29.9618,90.7188,5.13,8,100,5.42,CN,1708157168
551,al mindak,20.1588,41.2834,23.78,55,0,3.77,SA,1708157170
552,ceeldheer,3.8488,47.1806,30.98,51,12,8.55,SO,1708157171
553,la isla,18.6,-96.15,21.39,93,23,1.13,MX,1708157172
554,kuraymah,18.55,31.85,20.83,24,7,7.62,SD,1708157173
555,villa gesell,-37.2639,-56.973,20.59,93,0,5.01,AR,1708157173
556,aral,40.5156,81.2636,6.6,14,100,10.12,CN,1708156580
557,kirakira,-10.4544,161.9205,28.23,86,99,3.76,SB,1708157174
558,uyuni,-20.4597,-66.825,9.76,78,100,2.3,BO,1708157175
559,grootfontein,-19.5667,18.1167,26.76,24,20,3.09,NA,1708157176
560,garden city,42.3256,-83.331,-2.99,72,75,3.09,US,1708156987
561,villa del totoral,-30.8167,-63.7167,17.73,65,0,1.03,AR,1708157178
562,dungarvan,52.0881,-7.6253,10.31,98,100,6.93,IE,1708157178
563,smithers,54.7804,-127.1743,-4.82,54,0,2.06,CA,1708157179
564,jurm,36.8648,70.8342,7.58,99,100,0.66,AF,1708157180
565,seminole,28.7086,-81.2081,18.48,84,75,1.54,US,1708157023
